sample_id,event_index,cell_type
003,127131,Gra
003,127132,Gra
003,127133,F
003,127134,C
003,127135,Gra
003,127137,F
003,127138,Gra
003,127140,F
003,127142,Gra
003,127143,C
003,127145,Gra
003,127146,F
003,127152,F
003,127153,Lym
003,127154,Gra
003,127155,C
003,127156,Gra
003,127157,F
003,127158,G
003,127159,Gra
003,127160,F
003,127161,F
003,127162,Gra
003,127164,Lym
003,127166,F
003,127167,Gra
003,127168,C
003,127169,Lym
003,127171,F
003,127172,G
003,127173,C
003,127174,F
003,127175,Lym
003,127176,Lym
003,127178,Gra
003,127179,F
003,127180,C
003,127181,F
003,127182,Gra
003,127183,Gra
003,127184,C
003,127185,Gra
003,127186,C
003,127187,Gra
003,127188,Gra
003,127189,Gra
003,127190,C
003,127191,F
003,127192,F
003,127193,F
003,127195,Gra
003,127196,F
003,127197,F
003,127198,Gra
003,127199,F
003,127201,C
003,127203,Gra
003,127206,F
003,127207,Gra
003,127208,G
003,127209,Gra
003,127210,Gra
003,127213,G
003,127214,Lym
003,127215,Gra
003,127216,Gra
003,127218,Lym
003,127221,Gra
003,127222,Lym
003,127223,H
003,127224,Lym
003,127225,F
003,127226,Gra
003,127227,Gra
003,127228,F
003,127229,H
003,127230,C
003,127231,Gra
003,127233,Lym
003,127236,F
003,127239,Mono
003,127240,C
003,127241,Gra
003,127242,Gra
003,127243,F
003,127244,C
003,127245,F
003,127246,F
003,127247,Gra
003,127249,F
003,127251,C
003,127252,Gra
003,127253,F
003,127255,C
003,127256,F
003,127257,H
003,127259,F
003,127260,Gra
003,127261,Gra
003,127262,Lym
003,127263,C
003,127264,Gra
003,127265,Gra
003,127268,Gra
003,127269,F
003,127271,F
003,127272,Gra
003,127273,Lym
003,127274,Lym
003,127275,H
003,127276,Mono
003,127277,F
003,127278,Lym
003,127280,Gra
003,127281,Gra
003,127283,G
003,127284,Gra
003,127285,F
003,127286,Gra
003,127288,Gra
003,127289,F
003,127290,F
003,127291,Gra
003,127293,Gra
003,127294,Gra
003,127296,H
003,127300,G
003,127301,Gra
003,127304,H
003,127305,F
003,127306,C
003,127307,Gra
003,127308,G
003,127310,F
003,127312,Lym
003,127313,F
003,127314,Gra
003,127316,G
003,127319,Gra
003,127320,Gra
003,127321,C
003,127323,C
003,127324,Gra
003,127325,Gra
003,127326,Gra
003,127327,Lym
003,127328,Gra
003,127329,F
003,127330,Gra
003,127331,Gra
003,127332,Gra
003,127333,Gra
003,127334,F
003,127336,G
003,127337,Gra
003,127338,Gra
003,127339,Lym
003,127340,G
003,127341,F
003,127344,F
003,127345,Gra
003,127348,C
003,127349,F
003,127353,H
003,127354,Gra
003,127355,F
003,127358,F
003,127359,C
003,127360,Gra
003,127361,F
003,127362,F
003,127364,F
003,127366,Gra
003,127367,G
003,127370,F
003,127371,C
003,127373,F
003,127374,C
003,127375,F
003,127377,Gra
003,127379,Lym
003,127380,Gra
003,127382,Mono
003,127383,Gra
003,127384,G
003,127385,F
003,127386,Gra
003,127387,Gra
003,127388,Gra
003,127389,F
003,127390,Lym
003,127392,F
003,127393,C
003,127394,C
003,127395,Gra
003,127397,Gra
003,127398,Gra
003,127399,F
003,127401,F
003,127403,F
003,127405,Gra
003,127407,C
003,127409,Gra
003,127410,C
003,127411,Gra
003,127412,F
003,127413,F
003,127414,Gra
003,127415,F
003,127416,Gra
003,127418,Lym
003,127420,Gra
003,127422,Gra
003,127423,Lym
003,127426,G
003,127427,F
003,127428,Gra
003,127429,F
003,127430,Gra
003,127432,C
003,127433,Gra
003,127434,Gra
003,127440,Gra
003,127443,Gra
003,127444,Gra
003,127445,Gra
003,127448,C
003,127449,C
003,127451,F
003,127452,F
003,127456,Gra
003,127457,Lym
003,127460,H
003,127462,F
003,127463,F
003,127464,Gra
003,127465,Gra
003,127466,C
003,127467,Gra
003,127472,Gra
003,127474,Lym
003,127476,H
003,127478,Gra
003,127479,C
003,127480,Gra
003,127482,G
003,127485,Mono
003,127486,F
003,127487,Gra
003,127489,Gra
003,127490,Gra
003,127491,F
003,127493,Gra
003,127494,Lym
003,127495,Gra
003,127497,Gra
003,127498,Gra
003,127499,Gra
003,127500,Gra
003,127502,F
003,127503,G
003,127504,F
003,127505,Gra
003,127506,C
003,127508,F
003,127510,F
003,127512,F
003,127514,F
003,127515,Gra
003,127517,C
003,127518,C
003,127519,F
003,127520,F
003,127521,F
003,127522,Gra
003,127523,Gra
003,127524,F
003,127525,Gra
003,127526,Gra
003,127527,Gra
003,127528,Gra
003,127530,Gra
003,127532,Gra
003,127533,C
003,127534,Gra
003,127535,Gra
003,127536,Gra
003,127537,Gra
003,127538,F
003,127539,G
003,127540,Gra
003,127541,H
003,127542,F
003,127543,Lym
003,127544,Lym
003,127545,F
003,127546,Gra
003,127547,H
003,127548,H
003,127549,Gra
003,127550,C
003,127551,Lym
003,127554,F
003,127557,Gra
003,127558,Gra
003,127560,F
003,127563,G
003,127565,Gra
003,127566,Gra
003,127567,C
003,127569,F
003,127570,F
003,127571,F
003,127573,Gra
003,127574,F
003,127575,Lym
003,127576,Lym
003,127578,Gra
003,127579,Gra
003,127580,C
003,127581,Gra
003,127583,Gra
003,127585,H
003,127586,F
003,127591,Gra
003,127592,C
003,127593,H
003,127594,Gra
003,127598,C
003,127599,Gra
003,127600,C
003,127601,Gra
003,127602,Gra
003,127604,Gra
003,127606,Gra
003,127607,C
003,127609,F
003,127611,H
003,127612,Gra
003,127614,Gra
003,127615,Gra
003,127616,F
003,127617,Gra
003,127618,F
003,127619,Gra
003,127621,F
003,127622,F
003,127623,G
003,127624,F
003,127625,G
003,127626,Gra
003,127627,C
003,127628,F
003,127629,F
003,127630,Gra
003,127632,H
003,127633,Gra
003,127635,Gra
003,127639,Gra
003,127640,Gra
003,127641,F
003,127642,H
003,127643,C
003,127647,F
003,127648,Gra
003,127649,F
003,127650,F
003,127652,Gra
003,127653,Lym
003,127655,Lym
003,127656,Gra
003,127657,Gra
003,127658,Gra
003,127662,Gra
003,127665,Gra
003,127667,Gra
003,127668,Gra
003,127669,Lym
003,127670,F
003,127671,Gra
003,127672,H
003,127673,Lym
003,127674,F
003,127675,Lym
003,127676,G
003,127677,Gra
003,127680,F
003,127681,Lym
003,127682,C
003,127683,Gra
003,127686,Gra
003,127687,Gra
003,127688,Lym
003,127689,F
003,127690,Gra
003,127691,F
003,127693,Lym
003,127694,Gra
003,127696,Gra
003,127697,Gra
003,127700,Lym
003,127701,F
003,127703,C
003,127704,Gra
003,127706,F
003,127708,Gra
003,127710,Gra
003,127711,F
003,127712,Gra
003,127714,C
003,127715,Gra
003,127716,Gra
003,127717,H
003,127718,Gra
003,127719,Gra
003,127721,F
003,127722,Gra
003,127723,F
003,127724,Lym
003,127725,C
003,127726,Gra
003,127727,F
003,127728,C
003,127730,H
003,127732,F
003,127735,Gra
003,127739,F
003,127742,F
003,127744,Gra
003,127745,F
003,127746,Gra
003,127747,F
003,127749,F
003,127750,Gra
003,127751,Gra
003,127752,Gra
003,127754,Gra
003,127755,Gra
003,127758,F
003,127759,Lym
003,127760,Gra
003,127761,Gra
003,127762,Mono
003,127764,Gra
003,127765,Gra
003,127766,C
003,127767,Gra
003,127768,Gra
003,127770,Gra
003,127771,H
003,127772,Gra
003,127775,Gra
003,127779,F
003,127780,F
003,127782,F
003,127783,Lym
003,127784,Gra
003,127785,Gra
003,127786,Gra
003,127787,H
003,127789,F
003,127795,Gra
003,127797,F
003,127798,Lym
003,127799,Gra
003,127800,Gra
003,127802,H
003,127803,C
003,127804,H
003,127806,Gra
003,127807,Lym
003,127808,Gra
003,127809,Gra
003,127811,Gra
003,127812,Gra
003,127814,Gra
003,127818,Gra
003,127819,C
003,127823,C
003,127825,F
003,127826,G
003,127827,F
003,127828,Gra
003,127830,Gra
003,127832,Gra
003,127833,Gra
003,127834,G
003,127835,Gra
003,127836,Gra
003,127837,G
003,127840,F
003,127845,F
003,127846,C
003,127849,Gra
003,127850,C
003,127854,F
003,127855,Lym
003,127856,G
003,127858,C
003,127859,Lym
003,127860,F
003,127862,Lym
003,127863,Gra
003,127864,C
003,127865,Gra
003,127866,C
003,127867,Gra
003,127868,Gra
003,127870,Lym
003,127872,F
003,127875,H
003,127876,Gra
003,127877,C
003,127878,Gra
003,127879,Lym
003,127881,Lym
003,127883,Gra
003,127884,F
003,127885,Mono
003,127886,Gra
003,127887,F
003,127889,H
003,127890,Gra
003,127891,C
003,127892,Gra
003,127894,F
003,127895,Gra
003,127897,H
003,127898,Gra
003,127899,Gra
003,127901,Gra
003,127903,Gra
003,127905,F
003,127907,Lym
003,127908,F
003,127909,Gra
003,127910,Gra
003,127912,H
003,127913,H
003,127914,C
003,127915,Lym
003,127916,Gra
003,127917,F
003,127918,Lym
003,127919,Gra
003,127920,Gra
003,127921,C
003,127922,F
003,127923,F
003,127924,C
003,127925,Gra
003,127926,Gra
003,127927,Gra
003,127928,Gra
003,127929,Gra
003,127932,F
003,127933,Gra
003,127936,Gra
003,127937,Gra
003,127938,Gra
003,127939,G
003,127940,Lym
003,127941,Lym
003,127942,Gra
003,127943,Gra
003,127944,G
003,127945,Gra
003,127946,Gra
003,127947,Gra
003,127948,Gra
003,127951,Gra
003,127952,H
003,127953,Lym
003,127954,Lym
003,127956,Gra
003,127961,Gra
003,127962,Lym
003,127963,Gra
003,127964,Gra
003,127965,Gra
003,127967,Gra
003,127968,Gra
003,127971,Gra
003,127974,Lym
003,127975,G
003,127976,H
003,127978,F
003,127980,Gra
003,127981,F
003,127982,H
003,127983,Gra
003,127984,G
003,127986,Mono
003,127988,Gra
003,127989,Gra
003,127990,Lym
003,127991,C
003,127993,Lym
003,127994,F
003,127996,F
003,127998,Gra
003,127999,Lym
003,128001,H
003,128002,Gra
003,128003,Mono
003,128005,Gra
003,128006,Gra
003,128007,Lym
003,128011,F
003,128012,F
003,128013,Gra
003,128015,Lym
003,128016,F
003,128018,C
003,128019,F
003,128020,Gra
003,128025,H
003,128026,F
003,128027,F
003,128028,Gra
003,128030,Gra
003,128032,G
003,128033,H
003,128034,Gra
003,128035,Gra
003,128036,F
003,128037,Gra
003,128039,F
003,128041,Lym
003,128042,F
003,128043,Lym
003,128044,H
003,128047,Gra
003,128048,F
003,128049,Gra
003,128050,F
003,128051,C
003,128052,Gra
003,128053,Lym
003,128054,C
003,128055,C
003,128056,Gra
003,128058,Gra
003,128059,C
003,128060,C
003,128061,Gra
003,128062,Gra
003,128064,F
003,128067,F
003,128073,Gra
003,128077,C
003,128078,C
003,128079,Gra
003,128080,F
003,128081,H
003,128082,F
003,128083,Lym
003,128084,Gra
003,128085,Gra
003,128086,Gra
003,128087,C
003,128091,F
003,128092,Gra
003,128094,F
003,128098,F
003,128100,C
003,128102,F
003,128103,Gra
003,128104,Gra
003,128105,F
003,128106,Gra
003,128107,Lym
003,128108,Gra
003,128109,Gra
003,128112,F
003,128114,Lym
003,128115,Gra
003,128116,Mono
003,128118,Gra
003,128119,Lym
003,128120,Gra
003,128121,C
003,128123,F
003,128124,Gra
003,128125,Gra
003,128128,Gra
003,128129,C
003,128130,F
003,128131,Gra
003,128132,Gra
003,128133,F
003,128134,Mono
003,128135,Gra
003,128136,Gra
003,128137,C
003,128138,Lym
003,128139,C
003,128140,G
003,128141,G
003,128142,Gra
003,128143,Gra
003,128144,Gra
003,128148,Gra
003,128149,Gra
003,128150,C
003,128152,Gra
003,128154,Gra
003,128157,Gra
003,128158,H
003,128159,Gra
003,128160,Gra
003,128161,C
003,128162,Gra
003,128163,Gra
003,128164,Gra
003,128165,F
003,128166,Gra
003,128167,Mono
003,128168,F
003,128169,C
003,128170,Gra
003,128172,Gra
003,128174,Gra
003,128175,Gra
003,128178,Gra
003,128179,C
003,128180,Lym
003,128181,F
003,128182,F
003,128183,Gra
003,128185,C
003,128188,C
003,128190,Gra
003,128191,Lym
003,128192,F
003,128194,Gra
003,128196,Gra
003,128197,Lym
003,128198,Gra
003,128199,F
003,128200,C
003,128201,Gra
003,128202,Gra
003,128203,Gra
003,128204,Gra
003,128205,C
003,128207,C
003,128210,Lym
003,128211,C
003,128213,F
003,128214,Gra
003,128215,F
003,128217,Gra
003,128219,H
003,128221,Gra
003,128224,F
003,128226,Gra
003,128228,Gra
003,128229,H
003,128230,F
003,128231,Gra
003,128233,F
003,128235,Gra
003,128236,Gra
003,128238,H
003,128240,C
003,128241,Gra
003,128242,G
003,128244,Gra
003,128245,F
003,128246,F
003,128248,Gra
003,128249,Gra
003,128250,F
003,128252,Lym
003,128253,Gra
003,128255,Gra
003,128256,Gra
003,128257,Gra
003,128258,F
003,128259,G
003,128260,H
003,128263,Gra
003,128265,Lym
003,128267,Gra
003,128268,C
003,128269,Gra
003,128270,Gra
003,128272,Mono
003,128273,G
003,128275,F
003,128276,Gra
003,128279,Gra
003,128282,Lym
003,128283,Lym
003,128284,Gra
003,128285,Lym
003,128286,Gra
003,128287,Gra
003,128288,Gra
003,128289,Gra
003,128290,Gra
003,128293,Gra
003,128295,Gra
003,128296,Gra
003,128297,Gra
003,128298,F
003,128300,Gra
003,128301,Lym
003,128302,H
003,128303,Gra
003,128304,Gra
003,128305,C
003,128306,Gra
003,128307,Lym
003,128309,Lym
003,128311,Gra
003,128312,F
003,128313,Gra
003,128314,Gra
003,128315,Gra
003,128317,G
003,128320,Gra
003,128321,C
003,128323,Gra
003,128324,Lym
003,128325,Gra
003,128328,C
003,128329,C
003,128330,C
003,128332,Lym
003,128333,C
003,128334,C
003,128335,F
003,128338,Gra
003,128339,Gra
003,128340,Lym
003,128342,F
003,128344,Gra
003,128346,Gra
003,128348,Gra
003,128351,G
003,128352,F
003,128353,F
003,128357,Lym
003,128358,Gra
003,128359,Gra
003,128360,Gra
003,128361,Gra
003,128362,F
003,128363,G
003,128364,F
003,128365,Gra
003,128368,Lym
003,128370,Gra
003,128371,Gra
003,128373,Lym
003,128374,F
003,128376,Gra
003,128377,H
003,128378,G
003,128381,Gra
003,128383,C
003,128385,F
003,128386,F
003,128387,F
003,128388,G
003,128389,F
003,128393,F
003,128394,Gra
003,128395,Lym
003,128397,Gra
003,128398,C
003,128400,F
003,128402,F
003,128403,Gra
003,128404,Gra
003,128405,F
003,128406,H
003,128407,Gra
003,128408,Gra
003,128409,C
003,128410,Gra
003,128411,Gra
003,128413,H
003,128414,H
003,128415,Gra
003,128416,Gra
003,128417,F
003,128418,Lym
003,128420,F
003,128423,F
003,128425,F
003,128427,F
003,128428,Gra
003,128429,F
003,128430,Gra
003,128431,F
003,128433,F
003,128434,Gra
003,128435,G
003,128437,Gra
003,128438,H
003,128439,Gra
003,128440,F
003,128441,Lym
003,128442,F
003,128443,Gra
003,128444,Gra
003,128445,Gra
003,128447,F
003,128448,Gra
003,128449,H
003,128450,G
003,128451,Gra
003,128452,Gra
003,128453,Gra
003,128455,F
003,128457,Gra
003,128460,F
003,128461,Gra
003,128462,Gra
003,128463,H
003,128464,G
003,128467,F
003,128468,C
003,128470,Gra
003,128471,H
003,128473,Gra
003,128475,Gra
003,128476,Lym
003,128477,Gra
003,128478,Gra
003,128479,Gra
003,128482,Gra
003,128483,Gra
003,128486,Gra
003,128488,F
003,128489,C
003,128490,H
003,128491,C
003,128492,Gra
003,128493,Gra
003,128494,F
003,128495,Lym
003,128496,F
003,128499,Gra
003,128500,F
003,128501,Lym
003,128502,Lym
003,128504,F
003,128505,Gra
003,128506,Gra
003,128507,Gra
003,128508,Gra
003,128509,Gra
003,128510,Gra
003,128511,F
003,128513,Lym
003,128514,Gra
003,128516,F
003,128517,Gra
003,128519,Gra
003,128523,F
003,128524,F
003,128525,H
003,128526,Gra
003,128527,Lym
003,128529,F
003,128530,Gra
003,128531,Gra
003,128532,Gra
003,128535,F
003,128538,F
003,128539,Gra
003,128540,Lym
003,128542,Gra
003,128543,C
003,128544,F
003,128545,F
003,128546,F
003,128547,F
003,128548,Gra
003,128552,H
003,128553,F
003,128554,F
003,128556,Gra
003,128558,G
003,128560,Lym
003,128565,Lym
003,128567,F
003,128568,F
003,128572,Gra
003,128574,Gra
003,128577,F
003,128578,F
003,128579,Gra
003,128581,F
003,128582,F
003,128583,F
003,128584,G
003,128585,F
003,128586,F
003,128587,F
003,128588,C
003,128590,C
003,128592,F
003,128593,F
003,128595,F
003,128597,F
003,128598,Lym
003,128599,Gra
003,128600,Gra
003,128601,F
003,128602,Lym
003,128603,Gra
003,128605,Gra
003,128606,Gra
003,128607,F
003,128608,Gra
003,128609,Gra
003,128611,Gra
003,128612,F
003,128613,F
003,128614,F
003,128615,F
003,128616,Gra
003,128619,F
003,128620,F
003,128624,F
003,128625,Gra
003,128626,Gra
003,128627,Gra
003,128628,G
003,128634,Gra
003,128635,F
003,128636,G
003,128639,F
003,128640,F
003,128641,Lym
003,128643,C
003,128644,Lym
003,128646,F
003,128647,H
003,128648,Gra
003,128651,G
003,128652,H
003,128654,Gra
003,128655,G
003,128656,Gra
003,128657,Lym
003,128659,Lym
003,128660,G
003,128661,F
003,128663,G
003,128664,C
003,128665,F
003,128666,Gra
003,128667,F
003,128669,F
003,128670,F
003,128672,Lym
003,128673,Gra
003,128674,Gra
003,128678,F
003,128679,Gra
003,128680,F
003,128681,C
003,128682,G
003,128683,Lym
003,128685,Gra
003,128686,Gra
003,128687,Gra
003,128688,Gra
003,128690,Gra
003,128691,Gra
003,128692,Gra
003,128693,H
003,128694,G
003,128696,C
003,128697,C
003,128698,C
003,128699,F
003,128700,Gra
003,128701,Gra
003,128703,Gra
003,128704,Lym
003,128706,Lym
003,128707,C
003,128710,Gra
003,128711,Gra
003,128712,Gra
003,128713,F
003,128714,C
003,128715,F
003,128716,F
003,128718,C
003,128719,F
003,128720,F
003,128721,H
003,128722,Gra
003,128725,F
003,128727,Gra
003,128730,F
003,128732,F
003,128733,F
003,128734,C
003,128735,Lym
003,128736,Gra
003,128737,C
003,128738,F
003,128739,Gra
003,128740,F
003,128741,Lym
003,128742,F
003,128743,F
003,128744,Gra
003,128748,F
003,128749,F
003,128750,Gra
003,128751,F
003,128752,Gra
003,128753,Gra
003,128754,Gra
003,128759,F
003,128760,F
003,128761,F
003,128762,Gra
003,128763,C
003,128764,F
003,128766,Gra
003,128768,Gra
003,128769,Gra
003,128770,C
003,128772,F
003,128774,G
003,128775,F
003,128776,C
003,128777,F
003,128778,C
003,128779,C
003,128780,F
003,128781,Gra
003,128782,F
003,128784,Gra
003,128785,Gra
003,128786,G
003,128787,G
003,128788,F
003,128790,F
003,128791,F
003,128792,F
003,128793,Gra
003,128794,F
003,128796,F
003,128797,Gra
003,128798,Lym
003,128800,C
003,128802,G
003,128803,Gra
003,128804,F
003,128805,F
003,128806,F
003,128807,Gra
003,128808,F
003,128809,F
003,128810,Gra
003,128812,F
003,128813,F
003,128814,Lym
003,128816,Gra
003,128817,C
003,128818,C
003,128819,H
003,128820,F
003,128822,F
003,128823,C
003,128824,Gra
003,128826,Gra
003,128827,C
003,128828,Gra
003,128829,C
003,128830,Lym
003,128832,Gra
003,128833,C
003,128834,Gra
003,128835,Gra
003,128837,C
003,128838,Gra
003,128839,C
003,128840,F
003,128841,Gra
003,128844,Gra
003,128845,F
003,128846,F
003,128848,F
003,128849,Lym
003,128851,Gra
003,128853,F
003,128854,H
003,128856,G
003,128859,F
003,128861,Gra
003,128862,F
003,128863,Lym
003,128864,Gra
003,128865,F
003,128867,Gra
003,128869,Gra
003,128870,Gra
003,128871,Gra
003,128872,Gra
003,128873,Gra
003,128874,F
003,128877,F
003,128878,Gra
003,128879,F
003,128880,G
003,128881,C
003,128882,C
003,128883,Gra
003,128886,F
003,128888,C
003,128890,F
003,128892,Gra
003,128893,F
003,128894,Gra
003,128895,Gra
003,128896,Gra
003,128898,F
003,128899,F
003,128900,Gra
003,128902,C
003,128903,Gra
003,128904,F
003,128905,Gra
003,128906,F
003,128908,Gra
003,128910,F
003,128911,Gra
003,128912,H
003,128913,Lym
003,128914,G
003,128915,Gra
003,128916,Gra
003,128917,F
003,128918,Gra
003,128920,Gra
003,128921,F
003,128922,Lym
003,128924,F
003,128925,F
003,128926,Gra
003,128928,F
003,128930,Lym
003,128931,F
003,128933,Gra
003,128934,F
003,128935,Gra
003,128936,F
003,128937,Gra
003,128938,Lym
003,128939,Gra
003,128940,F
003,128941,Gra
003,128942,C
003,128943,F
003,128944,Gra
003,128945,F
003,128950,Gra
003,128951,Lym
003,128952,F
003,128954,Gra
003,128955,Gra
003,128957,F
003,128958,Gra
003,128959,Gra
003,128960,Gra
003,128961,Gra
003,128962,H
003,128963,C
003,128964,F
003,128965,G
003,128966,F
003,128967,F
003,128968,F
003,128969,F
003,128971,G
003,128972,Lym
003,128974,F
003,128975,G
003,128976,Lym
003,128977,Gra
003,128978,C
003,128979,Gra
003,128981,Lym
003,128982,C
003,128983,G
003,128984,H
003,128986,C
003,128987,F
003,128988,Gra
003,128989,Gra
003,128990,F
003,128992,F
003,128993,Gra
003,128994,F
003,128995,F
003,128996,Gra
003,128998,Gra
003,128999,G
003,129000,F
003,129001,H
003,129002,F
003,129003,F
003,129004,F
003,129006,Gra
003,129008,F
003,129009,Lym
003,129010,H
003,129011,F
003,129012,F
003,129013,H
003,129014,Gra
003,129015,F
003,129017,F
003,129018,C
003,129019,Gra
003,129022,H
003,129023,F
003,129024,C
003,129026,Lym
003,129030,Lym
003,129031,Gra
003,129032,Gra
003,129035,Gra
003,129036,Gra
003,129037,F
003,129038,F
003,129039,C
003,129041,Lym
003,129042,F
003,129043,G
003,129044,G
003,129045,H
003,129046,F
003,129047,C
003,129048,H
003,129049,F
003,129050,Lym
003,129052,Gra
003,129053,F
003,129054,C
003,129056,F
003,129057,Lym
003,129061,F
003,129063,F
003,129065,Gra
003,129066,Lym
003,129067,Gra
003,129069,F
003,129070,Gra
003,129071,C
003,129072,Gra
003,129074,G
003,129076,Gra
003,129077,Gra
003,129078,F
003,129079,Gra
003,129080,F
003,129081,Lym
003,129082,G
003,129083,Gra
003,129084,F
003,129085,F
003,129086,F
003,129087,G
003,129089,Gra
003,129091,G
003,129092,Gra
003,129093,F
003,129094,Lym
003,129096,Mono
003,129097,Gra
003,129099,G
003,129102,Gra
003,129103,Gra
003,129104,F
003,129106,Gra
003,129108,F
003,129109,Gra
003,129110,Gra
003,129111,Gra
003,129112,C
003,129113,Lym
003,129114,Gra
003,129115,F
003,129116,Lym
003,129119,F
003,129120,Lym
003,129121,Gra
003,129124,F
003,129126,Gra
003,129127,F
003,129128,G
003,129131,Gra
003,129133,F
003,129135,Gra
003,129136,G
003,129137,Gra
003,129138,G
003,129140,Lym
003,129141,Gra
003,129142,Lym
003,129145,C
003,129147,Lym
003,129148,Mono
003,129150,Lym
003,129151,Gra
003,129154,Gra
003,129156,Lym
003,129157,H
003,129158,Gra
003,129159,H
003,129160,Gra
003,129161,F
003,129162,F
003,129164,C
003,129166,F
003,129167,Gra
003,129170,C
003,129171,Gra
003,129172,Lym
003,129176,Gra
003,129178,F
003,129180,Lym
003,129181,Lym
003,129182,Gra
003,129184,F
003,129185,C
003,129186,C
003,129187,F
003,129188,G
003,129189,Gra
003,129192,F
003,129193,F
003,129194,H
003,129195,F
003,129197,F
003,129198,Gra
003,129199,H
003,129200,Gra
003,129201,H
003,129203,C
003,129204,H
003,129205,Gra
003,129206,Gra
003,129207,F
003,129208,F
003,129210,H
003,129212,Gra
003,129214,Gra
003,129217,Gra
003,129218,C
003,129219,Gra
003,129220,F
003,129221,Gra
003,129222,Gra
003,129223,Gra
003,129224,C
003,129225,Gra
003,129227,Lym
003,129229,G
003,129230,H
003,129231,Gra
003,129232,F
003,129233,H
003,129234,Gra
003,129236,F
003,129238,Mono
003,129239,C
003,129240,Gra
003,129241,F
003,129242,Gra
003,129243,C
003,129245,C
003,129246,F
003,129250,C
003,129252,G
003,129253,Gra
003,129255,Gra
003,129256,F
003,129257,Gra
003,129259,Gra
003,129261,Lym
003,129263,F
003,129266,H
003,129267,F
003,129268,F
003,129269,Gra
003,129270,F
003,129271,F
003,129274,F
003,129275,F
003,129276,Gra
003,129277,Lym
003,129278,C
003,129279,Gra
003,129283,Gra
003,129284,Gra
003,129285,Gra
003,129286,F
003,129287,G
003,129288,Gra
003,129289,F
003,129290,Lym
003,129291,Lym
003,129293,C
003,129295,Gra
003,129297,Gra
003,129298,F
003,129301,F
003,129305,Mono
003,129308,F
003,129309,C
003,129310,H
003,129311,Lym
003,129313,Gra
003,129315,F
003,129316,H
003,129318,Gra
003,129319,F
003,129320,F
003,129321,F
003,129322,H
003,129325,Gra
003,129327,H
003,129328,Gra
003,129329,F
003,129330,Gra
003,129332,F
003,129334,Gra
003,129335,Gra
003,129338,F
003,129339,Gra
003,129340,F
003,129342,Gra
003,129344,F
003,129346,H
003,129347,F
003,129349,Lym
003,129351,Gra
003,129352,Lym
003,129353,F
003,129355,Lym
003,129356,Gra
003,129357,Gra
003,129359,Gra
003,129362,Gra
003,129365,F
003,129367,H
003,129368,Gra
003,129369,H
003,129370,Gra
003,129371,F
003,129372,F
003,129374,F
003,129375,F
003,129376,Gra
003,129377,H
003,129378,F
003,129379,Gra
003,129380,Gra
003,129383,Gra
003,129384,F
003,129385,H
003,129386,Gra
003,129388,Gra
003,129390,C
003,129392,Lym
003,129393,F
003,129397,F
003,129398,F
003,129399,Lym
003,129400,F
003,129401,Gra
003,129403,Gra
003,129404,F
003,129406,F
003,129407,C
003,129408,F
003,129409,F
003,129411,F
003,129412,G
003,129413,F
003,129414,Lym
003,129415,Gra
003,129417,Gra
003,129419,Gra
003,129420,F
003,129421,G
003,129422,Mono
003,129423,Lym
003,129424,F
003,129426,Gra
003,129427,Gra
003,129428,C
003,129429,F
003,129430,F
003,129431,G
003,129432,Gra
003,129433,F
003,129434,Gra
003,129435,Gra
003,129436,Gra
003,129437,Lym
003,129438,Gra
003,129439,F
003,129443,F
003,129444,F
003,129447,Lym
003,129448,Gra
003,129450,F
003,129451,C
003,129453,Gra
003,129454,Gra
003,129455,Gra
003,129456,Gra
003,129457,F
003,129458,F
003,129459,Gra
003,129460,F
003,129461,Gra
003,129462,Lym
003,129463,C
003,129465,Lym
003,129466,F
003,129467,F
003,129468,F
003,129470,Gra
003,129471,Gra
003,129472,G
003,129473,F
003,129474,F
003,129475,F
003,129476,Gra
003,129477,Lym
003,129478,F
003,129480,C
003,129481,F
003,129483,F
003,129484,Gra
003,129485,Gra
003,129486,Gra
003,129488,Gra
003,129489,Gra
003,129490,F
003,129491,Lym
003,129497,F
003,129498,Gra
003,129499,Gra
003,129500,Gra
003,129501,Gra
003,129502,Gra
003,129503,Gra
003,129504,F
003,129505,F
003,129506,G
003,129507,Gra
003,129508,Gra
003,129509,F
003,129511,G
003,129512,H
003,129514,F
003,129515,Gra
003,129516,F
003,129518,F
003,129520,Gra
003,129521,C
003,129522,C
003,129523,Lym
003,129524,G
003,129525,H
003,129526,Gra
003,129528,F
003,129529,C
003,129530,F
003,129533,F
003,129535,Gra
003,129536,Lym
003,129537,Lym
003,129538,Gra
003,129540,Gra
003,129542,Gra
003,129543,Gra
003,129544,Gra
003,129545,C
003,129547,F
003,129548,Gra
003,129549,Gra
003,129550,Gra
003,129551,H
003,129552,Lym
003,129553,F
003,129555,Gra
003,129556,F
003,129558,F
003,129559,Gra
003,129562,Gra
003,129563,Gra
003,129564,Lym
003,129565,F
003,129566,Gra
003,129567,C
003,129568,C
003,129569,F
003,129570,G
003,129571,C
003,129572,Gra
003,129573,Lym
003,129574,F
003,129575,Mono
003,129576,Gra
003,129577,H
003,129579,Gra
003,129582,Lym
003,129584,Gra
003,129585,F
003,129586,F
003,129587,C
003,129588,G
003,129589,Lym
003,129590,Gra
003,129591,F
003,129593,F
003,129594,F
003,129595,F
003,129596,Lym
003,129597,C
003,129598,C
003,129599,Gra
